label,text
0.0,SO IS TH GOWER MATE WHICH IS WHERE I AM HOW R U MAN ALL IS GOOD IN WALES ILL B BACK MORROW. C U THIS WK WHO WAS THE MSG 4  RANDOM
1.0,Rock yr chik. Get 100s of filthy films XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel
0.0,Single line with a big meaning Miss anything 4 ur Best Life but, dont miss ur best life for anything... Gud nyt...
0.0,I got like  ltgt , I can get some more later though. Get whatever you feel like
0.0,Dad wanted to talk about the apartment so I got a late start, omw now
0.0,I love you both too 
0.0,Lol u still feeling sick
0.0,Din i tell u jus now 420
0.0,am up to my eyes in philosophy
1.0,From next month get upto 50 More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost 1.50 min MobcudB more
0.0,Ok lor. Im in town now lei.
0.0,I had it already..sabarish asked me to go..
0.0,No da. . Vijay going to talk in jaya tv
1.0,URGENT We are trying to contact U Todays draw shows that you have won a 800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm
0.0,Lol I know Hey someone did a great inpersonation of flea on the forums. I love it
1.0,Text BANNEDUK to 89555 to see cost 150p textoperator g696ga 18 XXX
0.0,Still chance there. If you search hard you will get it..let have a try 
1.0,Auction round 4. The highest bid is now 54. Next maximum bid is 71. To bid, send BIDS e. g. 10 to bid 10 to 83383. Good luck.
0.0,Do you always celebrate NYs with your family 
0.0,We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahans 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtazs husband to marry her. 3. Mumtaz died in her  ltgt th delivery. 4. He then married Mumtazs sister. Question arises where the Hell is the LOVE The Great Hari
0.0,Its ok..come to my home it vl nice to meet and v can chat..
1.0,Collect your VALENTINES weekend to PARIS inc Flight  Hotel  200 Prize guaranteed Text PARIS to No 69101. www.rtf.sphosting.com
0.0,Sent me de webadres for geting salary slip
0.0,Shes fine. Sends her greetings
1.0,Customer Loyalty OfferThe NEW Nokia6650 Mobile from ONLY 10 at TXTAUCTION Txt word START to No 81151  get yours Now 4TCtxt TC 150pMTmsg
0.0,But you dint in touch with me.
0.0,Yup, leaving right now, be back soon
1.0,You wont believe it but its true. Its Incredible Txts Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18ptxt
0.0,Yeah sure Ill leave in a min
0.0,And do you have any one that can teach me how to ship cars.
0.0,The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... HAVE A NICE EVENING BSLVYL
0.0,Yeah confirmed for you staying at  that weekend
0.0,They said  dun haf passport or smth like dat.. Or  juz send to my email account..  
0.0,Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.
0.0,Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning
0.0,Ard 4 lor...
0.0,You are right. Meanwhile hows project twins comin up
0.0,I sent your maga that money yesterday oh.
1.0,Hi 07734396839 IBH Customer Loyalty Offer The NEW NOKIA6600 Mobile from ONLY 10 at TXTAUCTIONTxt wordSTART to No81151  get Yours Now4T
0.0,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams amp Life is empty without frnds.. So Alwys Be In Touch. Good night amp sweet dreams
1.0,I am hot n horny and willing I live local to you  text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk 02085076972 reply Stop to end
0.0,Our ride equally uneventful  not too many of those pesky cyclists around at that time of night .
0.0,If you wereare free i can give. Otherwise nalla adi entey nattil kittum
0.0,Ive sent my wife your text. After we buy them shell tell you what to do. So just relax. We should go get them this wkend.
0.0,I am in escape theatre now. . Going to watch KAVALAN in a few minutes
0.0,How much would it cost to hire a hitman
0.0,I anything lor...
0.0,Sorry, Ill call later
1.0,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow With 200 FREE minutes to any mobile  100 FREE text  FREE camcorder Reply or Call 08000930705
0.0,Huh but i cant go 2 ur house empty handed right
0.0,Good morning princess Happy New Year
1.0,Congratulations YOUVE Won. Youre a Winner in our August 1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.
0.0,Aight, well head out in a few
0.0,Then wat r u doing now Busy wif work
0.0,I know you mood off today
0.0,Jay told me already, will do
0.0,Cps is causing the outages to conserve energy.
0.0,Im not sure, I was just checking out what was happening around the area
0.0,Hey morning what you come to ask pa...
0.0,Jordan got voted out last nite
0.0,That means you got an A in epi, she.s fine. She.s here now.
0.0,I have no idea where you are
0.0,Pls come quick cant bare this.
0.0,Joys father is John. Then John is the  of Joys father. If u ans ths you hav  ltgt  IQ. Tis s IAS question try to answer.
0.0,Call me. I m unable to cal. Lets meet bhaskar, and deep
0.0,No. I.ll meet you in the library
0.0,K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, Ill tell you when they know for sure
0.0,Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.
0.0,Ok c  then.
0.0,I enjoy watching and playing football and basketball. Anything outdoors. And you
0.0,Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  ltgt  or any bb
0.0,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
0.0,Hey check it da. I have listed da.
1.0,8007 25p 4 Alfie Moons Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys zed 08701417012 profit 2 charity 
0.0,I meant as an apology from me for texting you to get me drugs at  ltgt at night
0.0,That means from february to april ill be getting a place to stay down there so i dont have to hustle back and forth during audition season as i have since my sister moved away from harlem.
0.0,Goin to workout lor... Muz lose e fats... 
0.0,Damn, poor zac doesnt stand a chance
0.0,No message..no responce..what happend
0.0,I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT
0.0,Yeah right Ill bring my tape measure fri
0.0,Still chance there. If you search hard you will get it..let have a try 
0.0,Meeting u is my work. . . Tel me when shall i do my work tomorrow
0.0,Should I head straight there or what
1.0,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX 1.50
0.0,Thank you princess You are so sexy...
0.0,Oooh I got plenty of those
0.0,Hui xin is in da lib.
0.0,Its a big difference.  ltgt  versus  ltgt  every  ltgt hrs
0.0,Its not that you make me cry. Its just that when all our stuff happens on top of everything else, it pushes me over the edge. You dont underdtand how often i cry over my sorry, sorry life.
0.0,ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT ITBOTH TRY CHEER UPNOT FIT SOO MUCHXXLOVE U LOCAXX
0.0,You know what hook up means right
1.0,Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to reschedule. Ref9307622
0.0,Wats da model num of ur phone
0.0,Hes really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes
1.0,You can stop further club tones by replying STOP MIX See mytone.comenjoy. html for terms. Club tones cost GBP4.50week. MFL, PO Box 1146 MK45 2WT 23
0.0,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...
0.0,Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. Its a date.
0.0, Thought I didnt see you.
1.0,wamma get laidwant real doggin locations sent direct to your mobile join the UKs largest dogging network. txt dogs to 69696 nownyt. ec2a. 3lp 1.50msg.
0.0,Carlos says we can pick up from him later so yeah were set
0.0,Hey babe, my friend had to cancel, still up for a visit 
0.0,As per your request Maangalyam Alaipayuthe has been set as your callertune for all Callers. Press 9 to copy your friends Callertune
0.0,Hmm ill have to think about it... ok youre forgiven D
0.0,We are hoping to get away by 7, from Langport. You still up for town tonight
0.0,Want to send me a virtual hug... I need one
0.0,Probably not, still going over some stuff here
0.0,It has issues right now. Ill fix for her by tomorrow.
0.0,Why i come in between you people
0.0,Senthil group company Apnt 5pm.
0.0,Oh really Did you make it on air Whats your talent
0.0,Studying. But i.ll be free next weekend.
0.0,R u here yet Im wearing blue shirt n black pants.
0.0,Wait.i will come out.. ltgt  min
0.0,I will reach ur home in  ltgt  minutes
0.0,Well then you have a great weekend
0.0,What are you doing in langport Sorry, but Ill probably be in bed by 9pm. It sucks being ill at xmas When do you and go2sri lanka 
0.0,Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ...  I will be with YOU  Wherevr.. Whenevr.. Forevr... Gudnyt dear..
0.0,Huh 6 also cannot Then only how many mistakes
0.0,Ha... U jus ate honey ar So sweet...
0.0,Im turning off my phone. My moms telling everyone I have cancer. And my sister wont stop calling. It hurts to talk. Cant put up with it. See u when u get home. Love u
0.0,Honey  Sweetheart  Darling  Sexy buns  Sugar plum  Loverboy  I miss you, boytoy ... smacks your ass Did you go to the gym too 
0.0,Thanks for loving me so. You rock
0.0,Yeah imma come over cause jay wants to do some drugs
0.0,Ok thanx... Take care then...
0.0,Yup. Thk of u oso boring wat.
0.0, came to look at the flat, seems ok, in his 50s  Is away alot wiv work. Got woman coming at 6.30 too.
0.0,Moji just informed me that you saved our lives. Thanks.
1.0,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HGSuite3422Lands RowW1JHL 16
0.0,Whos this am in class
0.0,Hey r  still online Ive finished the formatting...
0.0,Great So what attracts you to the brothas
1.0,Promotion Number 8714714  UR awarded a City Break and could WIN a 200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231WinawkAge16 1.50perWKsub
0.0,Stupid.its not possible
0.0,I cant pick the phone right now. Pls send a message
0.0,LOL what happens in Vegas stays in vegas
0.0,Hello, hello, hi lou sorry it took so long 2 reply I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun
0.0,When did i use soc... I use it only at home...  dunno how 2 type it in word ar...
0.0,Dad says hurry the hell up
0.0,Wake me up at  ltgt  am morning
0.0,I get out of class in bsn in like  ltgt  minutes, you know where advising is
0.0,Great I shoot big loads so get ready
0.0,Ill meet you in the lobby
0.0,You still coming tonight
0.0,What happen dear tell me
0.0,Sir, i am waiting for your call, once free please call me.
0.0,No i am not having not any movies in my laptop
0.0,I was about to do it when i texted. I finished a long time ago and showered and erything
0.0,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly Love me xxx
0.0,Hello, As per request from  ltgt  Rs.5 has been transfered to you
0.0,I am in tirupur.  call you da.
1.0,You are a winner you have been specially selected to receive 1000 cash or a 2000 award. Speak to a live operator to claim call 087147123779am7pm. Cost 10p
0.0,Sbut he had some luck.2 catches put down
0.0,How i noe... Did  specify da domain as nusstu...  still in sch...
0.0,Oh...i asked for fun. Haha...take care. 
0.0,Shall i get my pouch
0.0,Hey loverboy I love you  I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .
0.0,How is my boy No sweet words left for me this morning ... sighs ... How goes you day, my love  Did you start your studying
0.0,Kent vale lor...  wait 4 me there ar
0.0,Ok. Very good. Its all about making that money.
0.0,Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano
0.0,Aight do you still want to get money
1.0,Free Top ringtone sub to weekly ringtoneget 1st week freesend SUBPOLY to 816183 per weekstop sms08718727870
0.0,Ok.ok ok..then..whats ur todays plan
0.0,ARE YOU IN TOWN THIS IS V. IMPORTANT
0.0,Sorry pa, i dont knw who ru pa
